time	peer	dir	hex	kind	name	detail
2026-09-18T01:08:12.115	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:12.117	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:12.127	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:12.127	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:12.137	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:12.137	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:12.148	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:12.148	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:12.162	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:12.162	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:12.173	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:12.173	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:12.179	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:12.179	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:15.151	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:15.152	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:15.167	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:15.169	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:15.186	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:15.186	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:15.212	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:15.212	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:15.241	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:15.241	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:15.258	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:15.258	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:15.284	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:15.284	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:15.306	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:15.307	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:15.318	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:15.318	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:15.323	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:15.323	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:15.337	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:15.338	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:18.371	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:18.371	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:18.384	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:18.384	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:18.400	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:18.400	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:18.410	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:18.410	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:18.419	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:18.419	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:18.419	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:18.419	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:18.441	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:18.441	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:18.461	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:18.461	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:18.496	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:18.496	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:18.518	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:18.518	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:18.537	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:18.537	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:21.487	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:21.487	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:21.504	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:21.504	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:21.514	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:21.514	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:21.528	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:21.528	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:21.531	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:21.538	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:21.546	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:21.546	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:21.555	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:21.555	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:21.564	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:21.564	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:21.578	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:21.579	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:21.594	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:21.595	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:21.616	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:21.617	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:24.636	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:24.636	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:24.653	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:24.654	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:24.658	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:24.665	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:24.676	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:24.676	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:24.683	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:24.683	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:24.693	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:24.693	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:24.704	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:24.705	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:24.712	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:24.712	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:24.724	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:24.724	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:24.734	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:24.734	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:24.743	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:24.743	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:27.731	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:27.731	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:27.748	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:27.748	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:27.756	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:27.756	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:27.767	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:27.767	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:27.772	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:27.772	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:27.789	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:27.789	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:27.801	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:27.801	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:27.806	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:27.806	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:27.819	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:27.819	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:27.829	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:27.829	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:27.840	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:27.840	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:30.810	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:30.815	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:30.829	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:30.829	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:30.841	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:30.841	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:30.849	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:30.849	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:30.856	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:30.856	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:30.872	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:30.874	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:30.883	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:30.883	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:30.886	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:30.886	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:30.903	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:30.906	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:30.906	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:30.906	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:30.925	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:30.925	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:33.898	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:33.898	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:33.915	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:33.915	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:33.927	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:33.929	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:33.932	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:33.932	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:33.949	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:33.949	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:33.961	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:33.961	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:33.966	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:33.971	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:33.979	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:33.979	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:33.992	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:33.992	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:34.000	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:34.000	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:34.013	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:34.013	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:36.974	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:36.974	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:36.990	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:36.990	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:37.000	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:37.000	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:37.014	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:37.014	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:37.022	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:37.022	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:37.033	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:37.035	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:37.040	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:37.040	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:37.053	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:37.053	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:37.053	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:37.053	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:37.069	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:37.069	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:37.086	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:37.086	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:40.101	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:40.101	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:40.118	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:40.120	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:40.130	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:40.130	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:40.135	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:40.135	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:40.149	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:40.149	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:40.169	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:40.174	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:40.186	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:40.186	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:40.192	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:40.192	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:40.207	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:40.208	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:40.212	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:40.212	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:40.230	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:40.231	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:43.211	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:43.211	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:43.243	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:43.244	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:43.259	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:43.259	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:43.264	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:43.264	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:43.279	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:43.279	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:43.287	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:43.287	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:43.296	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:43.296	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:43.309	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:43.310	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:43.318	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:43.318	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:43.326	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:43.326	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:43.330	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:43.330	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:46.318	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:46.320	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:46.333	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:46.333	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:46.342	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:46.342	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:46.348	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:46.348	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:46.364	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:46.365	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:46.381	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:46.381	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:46.401	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:46.402	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:46.416	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:46.416	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:46.454	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:46.454	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:46.483	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:46.483	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:46.500	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:46.500	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:49.423	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:49.423	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:49.443	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:49.443	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:49.458	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:49.458	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:49.470	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:49.470	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:49.476	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:49.476	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:49.491	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:49.491	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:49.499	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:49.499	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:49.510	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:49.510	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:49.521	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:49.521	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:49.531	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:49.531	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:49.542	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:49.542	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:52.502	processor:33714	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T01:08:52.503	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:52.518	processor:33714	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T01:08:52.519	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:52.527	processor:33714	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T01:08:52.527	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:52.539	processor:33714	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T01:08:52.539	processor:33714	tx	90 50 00 FF	reply		
2026-09-18T01:08:52.549	processor:33714	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T01:08:52.549	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:52.557	processor:33714	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T01:08:52.557	processor:33714	tx	90 50 03 FF	reply		
2026-09-18T01:08:52.565	processor:33714	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T01:08:52.565	processor:33714	tx	90 50 02 FF	reply		
2026-09-18T01:08:52.575	processor:33714	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T01:08:52.581	processor:33714	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T01:08:52.591	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:52.591	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:52.600	processor:33714	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T01:08:52.600	processor:33714	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T01:08:52.608	processor:33714	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T01:08:52.608	processor:33714	tx	90 50 01 04 FF	reply		
2026-09-18T01:08:53.378	processor:33714	rx	81 01 04 39 03 FF	command	AutoExposure	Manual
2026-09-18T01:08:53.379	processor:33714	tx	90 41 FF	reply		
2026-09-18T01:08:53.379	processor:33714	tx	90 51 FF	reply		
2026-09-18T01:08:54.439	processor:33714	rx	81 01 04 35 01 FF	command	WhiteBalance	Indoor
2026-09-18T01:08:54.440	processor:33714	tx	90 41 FF	reply		
2026-09-18T01:08:54.440	processor:33714	tx	90 51 FF	reply		
2026-09-18T01:08:55.510	processor:33714	rx	81 01 04 38 03 FF	command	AutoFocus	Off
2026-09-18T01:08:55.510	processor:33714	tx	90 41 FF	reply		
2026-09-18T01:08:55.510	processor:33714	tx	90 51 FF	reply		
2026-09-18T01:08:56.582	processor:33714	rx	81 01 04 33 02 FF	command	Backlight	On
2026-09-18T01:08:56.583	processor:33714	tx	90 41 FF	reply		
2026-09-18T01:08:56.583	processor:33714	tx	90 51 FF	reply		
2026-09-18T01:08:57.660	processor:33714	rx	81 C2 01 08 03 FF	command	CameraOutput	3
2026-09-18T01:08:57.661	processor:33714	tx	90 41 FF	reply		
