time	peer	dir	hex	kind	name	detail
2026-09-18T11:02:05.022	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:05.023	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:07.988	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:07.989	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:08.004	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:08.004	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:08.015	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:08.015	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:08.026	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:08.027	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:08.037	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:08.038	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:08.048	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:08.049	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:08.058	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:08.058	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:08.068	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:08.069	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:08.078	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:08.079	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:08.090	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:08.090	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:08.100	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:08.101	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:11.111	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:11.111	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:11.138	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:11.138	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:11.148	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:11.148	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:11.158	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:11.158	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:11.168	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:11.168	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:11.178	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:11.178	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:11.189	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:11.189	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:11.199	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:11.199	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:11.209	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:11.209	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:11.219	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:11.220	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:11.230	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:11.231	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:14.210	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:14.211	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:14.226	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:14.227	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:14.236	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:14.237	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:14.245	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:14.245	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:14.255	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:14.255	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:14.264	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:14.266	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:14.275	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:14.276	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:14.285	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:14.285	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:14.296	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:14.296	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:14.305	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:14.306	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:14.316	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:14.316	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:17.298	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:17.298	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:17.314	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:17.314	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:17.325	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:17.325	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:17.334	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:17.335	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:17.344	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:17.344	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:17.355	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:17.355	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:17.364	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:17.365	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:17.374	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:17.376	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:17.386	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:17.386	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:17.395	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:17.395	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:17.407	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:17.408	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:20.380	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:20.381	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:20.396	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:20.396	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:20.406	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:20.406	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:20.419	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:20.419	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:20.429	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:20.429	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:20.440	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:20.441	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:20.452	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:20.452	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:20.461	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:20.461	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:20.470	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:20.471	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:20.480	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:20.480	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:20.490	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:20.490	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:23.458	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:23.458	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:23.474	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:23.474	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:23.484	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:23.485	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:23.495	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:23.495	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:23.508	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:23.508	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:23.519	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:23.519	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:23.528	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:23.528	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:23.538	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:23.539	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:23.549	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:23.549	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:23.568	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:23.568	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:23.590	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:23.590	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:26.571	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:26.572	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:26.588	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:26.588	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:26.610	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:26.610	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:26.647	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:26.648	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:26.665	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:26.665	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:26.682	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:26.682	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:26.710	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:26.710	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:26.725	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:26.726	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:26.736	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:26.737	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:26.747	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:26.748	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:26.758	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:26.758	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:29.698	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:29.699	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:29.714	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:29.716	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:29.725	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:29.726	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:29.737	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:29.737	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:29.747	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:29.747	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:29.759	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:29.759	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:29.770	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:29.770	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:29.780	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:29.780	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:29.791	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:29.791	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:29.800	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:29.801	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:29.810	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:29.810	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:32.770	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:32.770	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:32.786	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:32.786	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:32.797	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:32.797	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:32.807	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:32.807	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:32.816	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:32.817	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:32.826	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:32.827	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:32.836	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:32.836	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:32.846	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:32.848	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:32.857	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:32.857	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:32.866	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:32.867	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:32.877	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:32.877	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:35.851	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:35.851	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:35.867	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:35.867	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:35.878	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:35.878	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:35.889	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:35.889	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:35.899	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:35.900	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:35.910	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:35.910	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:35.919	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:35.920	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:35.929	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:35.929	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:35.940	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:35.940	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:35.950	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:35.951	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:35.961	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:35.961	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:38.976	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:38.976	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:39.003	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:39.003	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:39.026	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:39.026	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:39.047	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:39.048	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:39.067	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:39.068	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:39.094	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:39.095	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:39.111	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:39.111	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:39.131	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:39.131	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:39.141	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:39.141	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:39.153	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:39.153	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:39.164	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:39.165	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:42.085	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:42.085	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:42.103	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:42.103	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:42.114	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:42.114	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:42.123	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:42.123	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:42.133	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:42.133	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:42.144	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:42.144	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:42.154	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:42.155	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:42.164	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:42.165	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:42.175	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:42.175	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:42.185	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:42.186	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:42.196	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:42.197	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:45.166	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:45.166	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:45.186	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:45.187	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:45.199	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:45.199	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:45.209	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:45.209	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:45.218	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:45.218	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:45.229	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:45.230	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:45.239	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:45.240	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:45.249	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:45.249	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:45.260	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:45.260	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:45.270	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:45.270	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:45.280	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:45.281	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:48.247	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:48.248	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:48.266	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-18T11:02:48.266	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:48.276	processor:33730	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-18T11:02:48.276	processor:33730	tx	90 50 00 FF	reply		
2026-09-18T11:02:48.287	processor:33730	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-18T11:02:48.287	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:48.297	processor:33730	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-18T11:02:48.297	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:48.306	processor:33730	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-18T11:02:48.307	processor:33730	tx	90 50 03 FF	reply		
2026-09-18T11:02:48.316	processor:33730	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-18T11:02:48.317	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:48.326	processor:33730	rx	81 09 04 47 FF	inquiry	ZoomPosition	
2026-09-18T11:02:48.326	processor:33730	tx	90 50 01 0F 04 00 FF	reply		
2026-09-18T11:02:48.338	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:48.339	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:48.349	processor:33730	rx	81 09 06 12 FF	inquiry	PanTiltPosition	
2026-09-18T11:02:48.349	processor:33730	tx	90 50 00 03 0E 08 0F 0E 00 0C FF	reply		
2026-09-18T11:02:48.360	processor:33730	rx	81 C2 09 08 FF	inquiry	CameraOutput	
2026-09-18T11:02:48.360	processor:33730	tx	90 50 01 01 FF	reply		
2026-09-18T11:02:51.328	processor:33730	rx	81 09 04 00 FF	inquiry	Power	
2026-09-18T11:02:51.329	processor:33730	tx	90 50 02 FF	reply		
2026-09-18T11:02:51.349	processor:33730	rx	81 09 08 01 FF	inquiry	TrackingFraming	
