time	peer	dir	hex	kind	name	detail
2026-09-14T23:51:51.865	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:51.878	processor:50066	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-14T23:51:51.878	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:51.888	processor:50066	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-14T23:51:51.888	processor:50066	tx	90 50 0D FF	reply		
2026-09-14T23:51:51.897	processor:50066	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-14T23:51:51.898	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:51:51.907	processor:50066	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-14T23:51:51.907	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:51:51.917	processor:50066	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-14T23:51:51.917	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:51.927	processor:50066	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-14T23:51:51.927	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:54.935	processor:50066	rx	81 09 04 00 FF	inquiry	Power	
2026-09-14T23:51:54.935	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:54.946	processor:50066	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-14T23:51:54.946	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:54.957	processor:50066	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-14T23:51:54.957	processor:50066	tx	90 50 0D FF	reply		
2026-09-14T23:51:54.967	processor:50066	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-14T23:51:54.967	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:51:54.977	processor:50066	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-14T23:51:54.977	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:51:54.988	processor:50066	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-14T23:51:54.988	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:54.997	processor:50066	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-14T23:51:54.998	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:58.014	processor:50066	rx	81 09 04 00 FF	inquiry	Power	
2026-09-14T23:51:58.014	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:58.026	processor:50066	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-14T23:51:58.026	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:58.036	processor:50066	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-14T23:51:58.038	processor:50066	tx	90 50 0D FF	reply		
2026-09-14T23:51:58.047	processor:50066	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-14T23:51:58.048	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:51:58.058	processor:50066	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-14T23:51:58.058	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:51:58.067	processor:50066	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-14T23:51:58.067	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:51:58.079	processor:50066	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-14T23:51:58.079	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:01.097	processor:50066	rx	81 09 04 00 FF	inquiry	Power	
2026-09-14T23:52:01.098	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:01.111	processor:50066	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-14T23:52:01.111	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:01.128	processor:50066	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-14T23:52:01.129	processor:50066	tx	90 50 0D FF	reply		
2026-09-14T23:52:01.163	processor:50066	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-14T23:52:01.163	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:52:01.184	processor:50066	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-14T23:52:01.184	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:52:01.204	processor:50066	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-14T23:52:01.204	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:01.219	processor:50066	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-14T23:52:01.219	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:04.207	processor:50066	rx	81 09 04 00 FF	inquiry	Power	
2026-09-14T23:52:04.207	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:04.222	processor:50066	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-14T23:52:04.222	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:04.230	processor:50066	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-14T23:52:04.231	processor:50066	tx	90 50 0D FF	reply		
2026-09-14T23:52:04.241	processor:50066	rx	81 09 04 35 FF	inquiry	WhiteBalance	
2026-09-14T23:52:04.241	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:52:04.251	processor:50066	rx	81 09 04 38 FF	inquiry	AutoFocus	
2026-09-14T23:52:04.251	processor:50066	tx	90 50 03 FF	reply		
2026-09-14T23:52:04.260	processor:50066	rx	81 09 04 33 FF	inquiry	Backlight	
2026-09-14T23:52:04.260	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:04.270	processor:50066	rx	81 09 04 62 FF	inquiry	FreezeFrame	
2026-09-14T23:52:04.271	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:07.282	processor:50066	rx	81 09 04 00 FF	inquiry	Power	
2026-09-14T23:52:07.283	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:07.295	processor:50066	rx	81 09 08 01 FF	inquiry	TrackingFraming	
2026-09-14T23:52:07.296	processor:50066	tx	90 50 02 FF	reply		
2026-09-14T23:52:07.306	processor:50066	rx	81 09 04 39 FF	inquiry	AutoExposure	
2026-09-14T23:52:07.307	processor:50066	tx	90 50 0D FF	reply		
